deputy_name,parti_ratt_financier,numero,date,type,sort,titre,nombre_votants,nombre_pours,nombre_contres,nombre_abstentions,position
mireille-clapot,Ensemble,26,2017-07-12,ordinaire,rejeté,l'amendement n° 154 de M. Lachaud et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,12,102,2,contre
mireille-clapot,Ensemble,27,2017-07-12,ordinaire,rejeté,l'amendement n° 155 de M. Lachaud et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,118,12,97,9,contre
mireille-clapot,Ensemble,29,2017-07-12,ordinaire,rejeté,l'amendement n° 156 de M. Prud'homme et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,177,22,155,0,contre
mireille-clapot,Ensemble,30,2017-07-12,ordinaire,adopté,l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,176,155,21,0,pour
mireille-clapot,Ensemble,31,2017-07-12,ordinaire,rejeté,l'amendement n° 318 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,121,20,100,1,contre
mireille-clapot,Ensemble,32,2017-07-13,ordinaire,rejeté,l'amendement n° 327 de M. Dharréville après l'article 9 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,30,101,2,contre
mireille-clapot,Ensemble,33,2017-07-13,ordinaire,rejeté,l'amendement n° 215 de M. Quatennens après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,92,21,69,2,contre
mireille-clapot,Ensemble,34,2017-07-13,ordinaire,rejeté,l'amendement n° 335 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,90,19,70,1,contre
mireille-clapot,Ensemble,51,2017-07-18,ordinaire,rejeté,l'amendement n°7 de M. Coquerel après l'article 6 du projet de loi de règlement du budget et d'approbation des comptes de l'année 2016 (première lecture).,145,50,90,5,contre
mireille-clapot,Ensemble,52,2017-07-19,ordinaire,rejeté,l'amendement n° 1 de M. Door et l'amendement identique suivant après l'article 2 du projet de loi ratifiant l'ordonnance n° 2017-48 du 19 janvier 2017 relative à la profession de physicien médical et l'ordonnance n° 2017-50 du 19 janvier 2017 relative à la reconnaissance des qualifications professionnelles dans le domaine de la santé (première lecture).,112,31,79,2,contre
mireille-clapot,Ensemble,53,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).",238,23,205,10,contre
mireille-clapot,Ensemble,54,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",233,25,201,7,contre
mireille-clapot,Ensemble,55,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).",227,71,156,0,contre
mireille-clapot,Ensemble,56,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).",203,65,134,4,contre
mireille-clapot,Ensemble,59,2017-07-25,ordinaire,rejeté,l'amendement n° 21 de M. Breton et les amendements identiques suivants à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,301,133,153,15,contre
mireille-clapot,Ensemble,70,2017-07-26,ordinaire,rejeté,l'amendement n° 166 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter C du projet de loi pour la confiance dans la vie publique (première lecture).,198,23,171,4,contre
mireille-clapot,Ensemble,71,2017-07-26,ordinaire,rejeté,l'amendement n° 169 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,170,18,151,1,contre
mireille-clapot,Ensemble,72,2017-07-26,ordinaire,rejeté,l'amendement n° 241 de M. Gosselin et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,178,46,130,2,contre
mireille-clapot,Ensemble,73,2017-07-26,ordinaire,rejeté,l'amendement n° 380 de Mme Untermaier et les amendements identiques suivants à l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,163,37,119,7,contre
mireille-clapot,Ensemble,74,2017-07-26,ordinaire,rejeté,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,209,52,144,13,contre
mireille-clapot,Ensemble,75,2017-07-26,ordinaire,rejeté,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,222,64,141,17,contre
mireille-clapot,Ensemble,76,2017-07-26,ordinaire,rejeté,l'amendement n° 269 de M. Roussel et les amendements identiques suivants à l'article 3 ter du projet de loi pour la confiance dans la vie publique (première lecture).,161,40,111,10,contre
mireille-clapot,Ensemble,78,2017-07-27,ordinaire,rejeté,l'amendement n° 247 de M. Gosselin à l'article 6 du projet de loi pour la confiance dans la vie publique (première lecture).,183,64,106,13,contre
mireille-clapot,Ensemble,79,2017-07-27,ordinaire,adopté,l'amendement n° 34 de M. Reitzer à l'article 6 du projet de loi pour la confiance dans la vie publique (première lecture).,192,111,69,12,pour
mireille-clapot,Ensemble,80,2017-07-27,ordinaire,rejeté,l'amendement n° 249 de M. Gosselin à l'article 7 du projet de loi pour la confiance dans la vie publique (première lecture).,235,46,184,5,contre
mireille-clapot,Ensemble,81,2017-07-27,ordinaire,rejeté,l'amendement n° 22 de M. Breton et les amendements identiques suivants à l'article 7 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,199,78,120,1,contre
mireille-clapot,Ensemble,82,2017-07-27,ordinaire,rejeté,l'amendement n° 311 de M. Roussel à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,239,69,149,21,pour
mireille-clapot,Ensemble,83,2017-07-27,ordinaire,adopté,l'amendement n° 462 de Mme Braun-Pivet à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,234,184,25,25,pour
mireille-clapot,Ensemble,84,2017-07-27,ordinaire,rejeté,l'amendement n°18 (rect.) de Mme Poletti après l'article 14 du projet de loi pour la confiance dans la vie publique (première lecture).,217,77,138,2,contre
max-mathiasin,Régions et peuples solidaires,1,2017-07-04,solennel,adopté,"la declaration de politique generale du Gouvernement de M. Edouard Philippe (application de l'article 49, alinea premier, de la Constitution).",566,370,67,129,pour
max-mathiasin,Régions et peuples solidaires,53,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).",238,23,205,10,contre
max-mathiasin,Régions et peuples solidaires,54,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",233,25,201,7,contre
max-mathiasin,Régions et peuples solidaires,80,2017-07-27,ordinaire,rejeté,l'amendement n° 249 de M. Gosselin à l'article 7 du projet de loi pour la confiance dans la vie publique (première lecture).,235,46,184,5,pour
max-mathiasin,Régions et peuples solidaires,82,2017-07-27,ordinaire,rejeté,l'amendement n° 311 de M. Roussel à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,239,69,149,21,pour
max-mathiasin,Régions et peuples solidaires,83,2017-07-27,ordinaire,adopté,l'amendement n° 462 de Mme Braun-Pivet à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,234,184,25,25,pour
max-mathiasin,Régions et peuples solidaires,84,2017-07-27,ordinaire,rejeté,l'amendement n°18 (rect.) de Mme Poletti après l'article 14 du projet de loi pour la confiance dans la vie publique (première lecture).,217,77,138,2,pour
max-mathiasin,Régions et peuples solidaires,91,2017-07-28,ordinaire,rejeté,l'amendement n° 199 de M. Bernalicis après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,153,17,123,13,contre
jean-pierre-cubertafon,Ensemble,1,2017-07-04,solennel,adopté,"la declaration de politique generale du Gouvernement de M. Edouard Philippe (application de l'article 49, alinea premier, de la Constitution).",566,370,67,129,pour
jean-pierre-cubertafon,Ensemble,4,2017-07-10,ordinaire,rejeté,l'amendement n? 13 de M. Gilbert Collard et les amendements identiques suivants a l'article premier du projet de loi d'habilitation a prendre par ordonnances les mesures pour le renforcement du dialogue social (premiere lecture).,202,28,174,0,
jean-pierre-cubertafon,Ensemble,9,2017-07-11,ordinaire,rejeté,l'amendement n° 119 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,258,30,223,5,contre
jean-pierre-cubertafon,Ensemble,10,2017-07-11,ordinaire,rejeté,l'amendement n° 446 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,227,26,200,1,contre
jean-pierre-cubertafon,Ensemble,11,2017-07-11,ordinaire,rejeté,l'amendement n° 118 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,235,29,200,6,contre
jean-pierre-cubertafon,Ensemble,12,2017-07-11,ordinaire,rejeté,l'amendement n° 439 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,229,28,194,7,contre
jean-pierre-cubertafon,Ensemble,16,2017-07-11,ordinaire,rejeté,l'amendement n° 463 de M. Vallaud à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,151,24,119,8,contre
jean-pierre-cubertafon,Ensemble,17,2017-07-11,ordinaire,rejeté,l'amendement n° XXX de M. XXX à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,151,24,121,6,contre
jean-pierre-cubertafon,Ensemble,49,2017-07-13,solennel,adopté,l'ensemble du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,324,270,50,4,pour
jean-pierre-cubertafon,Ensemble,64,2017-07-25,ordinaire,adopté,l'amendement n° 531 de Mme Rabault après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,294,273,14,7,pour
jean-pierre-cubertafon,Ensemble,65,2017-07-25,ordinaire,rejeté,l'amendement n° 159 de Mme Obono à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,279,80,182,17,contre
jean-pierre-cubertafon,Ensemble,66,2017-07-25,ordinaire,rejeté,l'amendement n° 80 de M. Marleix et les amendements identiques suivants à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,277,88,183,6,contre
jean-pierre-cubertafon,Ensemble,67,2017-07-25,ordinaire,rejeté,l'amendement n° 81 de M. Marleix et les amendements identiques suivants à l'article 2 bis du projet de loi pour la confiance dans la vie publique (première lecture).,263,86,172,5,contre
jean-pierre-cubertafon,Ensemble,68,2017-07-25,ordinaire,rejeté,l'amendement n° 140 de Mme Batho et les amendements identiques suivants avant l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,214,59,152,3,contre
jean-pierre-cubertafon,Ensemble,69,2017-07-25,ordinaire,rejeté,l'amendement n° 70 de M. Marleix et les amendements identiques suivants à l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,200,63,131,6,contre
marc-le-fur,Les Républicains,1,2017-07-04,solennel,adopté,"la declaration de politique generale du Gouvernement de M. Edouard Philippe (application de l'article 49, alinea premier, de la Constitution).",566,370,67,129,abstention
marc-le-fur,Les Républicains,10,2017-07-11,ordinaire,rejeté,l'amendement n° 446 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,227,26,200,1,contre
